StartTime,RunType,Target,ExecutionTime,User,Role,Warehouse,WarehouseSize,Cost,Status,JobName
2025-04-16T16:51:00.377000+00:00,Incremental,prod,100.54,PREFECT_USER,ANALYST_ROLE,COMPUTE_WH,Medium,0.1210398225,Success,TextpicksSeenIncremental
2025-04-16T16:35:55.035000+00:00,Incremental,prod,140.64,PREFECT_USER,ANALYST_ROLE,COMPUTE_WH,Medium,0.1699501993,Success,TextpicksSeenIncremental
2025-04-16T16:29:12.152000+00:00,Incremental,prod,131.33,PREFECT_USER,ANALYST_ROLE,COMPUTE_WH,Medium,0.1585878888,Success,TextpicksSeenIncremental
2025-04-16T16:20:57.166000+00:00,Incremental,prod,102.783,PREFECT_USER,ANALYST_ROLE,COMPUTE_WH,Medium,0.1234171675,Success,TextpicksSeenIncremental
2025-04-16T16:06:00.515000+00:00,Incremental,prod,96.326,PREFECT_USER,ANALYST_ROLE,COMPUTE_WH,Medium,0.1158556123,Success,TextpicksSeenIncremental
2025-04-16T15:50:59.375000+00:00,Incremental,prod,101.7,PREFECT_USER,ANALYST_ROLE,COMPUTE_WH,Medium,0.1339424357,Success,TextpicksSeenIncremental
2025-04-16T15:35:55.266000+00:00,Incremental,prod,122.009,PREFECT_USER,ANALYST_ROLE,COMPUTE_WH,Medium,0.1610696671,Success,TextpicksSeenIncremental
2025-04-16T15:29:14.422000+00:00,Incremental,prod,114.016,PREFECT_USER,ANALYST_ROLE,COMPUTE_WH,Medium,0.1506119763,Success,TextpicksSeenIncremental
2025-04-16T15:20:54.692000+00:00,Incremental,prod,101.296,PREFECT_USER,ANALYST_ROLE,COMPUTE_WH,Medium,0.1337439888,Success,TextpicksSeenIncremental
2025-04-16T15:06:01.397000+00:00,Incremental,prod,102.767,PREFECT_USER,ANALYST_ROLE,COMPUTE_WH,Medium,0.135423865,Success,TextpicksSeenIncremental
2025-04-16T14:50:54.997000+00:00,Incremental,prod,99.309,PREFECT_USER,ANALYST_ROLE,COMPUTE_WH,Medium,0.1221899947,Success,TextpicksSeenIncremental
2025-04-16T14:35:58.627000+00:00,Incremental,prod,146.221,PREFECT_USER,ANALYST_ROLE,COMPUTE_WH,Medium,0.1797567787,Success,TextpicksSeenIncremental
2025-04-16T14:29:12.954000+00:00,Incremental,prod,130.219,PREFECT_USER,ANALYST_ROLE,COMPUTE_WH,Medium,0.1604358272,Success,TextpicksSeenIncremental
2025-04-16T14:21:03.324000+00:00,Incremental,prod,101.444,PREFECT_USER,ANALYST_ROLE,COMPUTE_WH,Medium,0.1247212032,Success,TextpicksSeenIncremental
2025-04-16T14:05:53.197000+00:00,Incremental,prod,105.276,PREFECT_USER,ANALYST_ROLE,COMPUTE_WH,Medium,0.1294922582,Success,TextpicksSeenIncremental
2025-04-16T13:51:01.475000+00:00,Incremental,prod,97.938,PREFECT_USER,ANALYST_ROLE,COMPUTE_WH,Medium,0.1207831199,Success,TextpicksSeenIncremental
2025-04-16T13:36:00.609000+00:00,Incremental,prod,144.313,PREFECT_USER,ANALYST_ROLE,COMPUTE_WH,Medium,0.1785995821,Success,TextpicksSeenIncremental
2025-04-16T13:29:24.967000+00:00,Incremental,prod,119.199,PREFECT_USER,ANALYST_ROLE,COMPUTE_WH,Medium,0.147355688,Success,TextpicksSeenIncremental
2025-04-16T13:21:01.763000+00:00,Incremental,prod,99.017,PREFECT_USER,ANALYST_ROLE,COMPUTE_WH,Medium,0.1222525924,Success,TextpicksSeenIncremental
2025-04-16T13:05:59.582000+00:00,Incremental,prod,99.616,PREFECT_USER,ANALYST_ROLE,COMPUTE_WH,Medium,0.1229286436,Success,TextpicksSeenIncremental
2025-04-16T12:50:59.590000+00:00,Incremental,prod,101.165,PREFECT_USER,ANALYST_ROLE,COMPUTE_WH,Medium,0.1134050283,Success,TextpicksSeenIncremental
2025-04-16T12:35:50.451000+00:00,Incremental,prod,155.244,PREFECT_USER,ANALYST_ROLE,COMPUTE_WH,Medium,0.1743278831,Success,TextpicksSeenIncremental
2025-04-16T12:29:08.597000+00:00,Incremental,prod,126.901,PREFECT_USER,ANALYST_ROLE,COMPUTE_WH,Medium,0.1418711657,Success,TextpicksSeenIncremental
2025-04-16T12:21:01.561000+00:00,Incremental,prod,101.759,PREFECT_USER,ANALYST_ROLE,COMPUTE_WH,Medium,0.1140136925,Success,TextpicksSeenIncremental
2025-04-16T12:05:52.748000+00:00,Incremental,prod,100.601,PREFECT_USER,ANALYST_ROLE,COMPUTE_WH,Medium,0.1128084567,Success,TextpicksSeenIncremental
2025-04-16T11:50:52.137000+00:00,Incremental,prod,102.212,PREFECT_USER,ANALYST_ROLE,COMPUTE_WH,Medium,0.1179594714,Success,TextpicksSeenIncremental
2025-04-16T11:36:00.424000+00:00,Incremental,prod,154.478,PREFECT_USER,ANALYST_ROLE,COMPUTE_WH,Medium,0.1790009076,Success,TextpicksSeenIncremental
2025-04-16T11:29:12.674000+00:00,Incremental,prod,127.283,PREFECT_USER,ANALYST_ROLE,COMPUTE_WH,Medium,0.1469029781,Success,TextpicksSeenIncremental
2025-04-16T11:20:57.374000+00:00,Incremental,prod,98.882,PREFECT_USER,ANALYST_ROLE,COMPUTE_WH,Medium,0.1140667795,Success,TextpicksSeenIncremental
2025-04-16T11:06:00.496000+00:00,Incremental,prod,100.137,PREFECT_USER,ANALYST_ROLE,COMPUTE_WH,Medium,0.1156020438,Success,TextpicksSeenIncremental
2025-04-16T10:50:48.885000+00:00,Incremental,prod,98.815,PREFECT_USER,ANALYST_ROLE,COMPUTE_WH,Medium,0.129157742,Success,TextpicksSeenIncremental
2025-04-16T10:36:31.878000+00:00,Incremental,prod,146.813,PREFECT_USER,ANALYST_ROLE,COMPUTE_WH,Medium,0.1922059098,Success,TextpicksSeenIncremental
2025-04-16T10:29:54.093000+00:00,Incremental,prod,120.562,PREFECT_USER,ANALYST_ROLE,COMPUTE_WH,Medium,0.1577837569,Success,TextpicksSeenIncremental
2025-04-16T10:21:31.788000+00:00,Incremental,prod,96.094,PREFECT_USER,ANALYST_ROLE,COMPUTE_WH,Medium,0.1254756543,Success,TextpicksSeenIncremental
2025-04-16T10:05:55.160000+00:00,Incremental,prod,107.54,PREFECT_USER,ANALYST_ROLE,COMPUTE_WH,Medium,0.1405493465,Success,TextpicksSeenIncremental
2025-04-16T09:50:54.226000+00:00,Incremental,prod,101.66,PREFECT_USER,ANALYST_ROLE,COMPUTE_WH,Medium,0.1218349098,Success,TextpicksSeenIncremental
2025-04-16T09:35:50.122000+00:00,Incremental,prod,148.194,PREFECT_USER,ANALYST_ROLE,COMPUTE_WH,Medium,0.1778469907,Success,TextpicksSeenIncremental
2025-04-16T09:29:11.744000+00:00,Incremental,prod,126.901,PREFECT_USER,ANALYST_ROLE,COMPUTE_WH,Medium,0.152188111,Success,TextpicksSeenIncremental
2025-04-16T09:20:56.278000+00:00,Incremental,prod,102.084,PREFECT_USER,ANALYST_ROLE,COMPUTE_WH,Medium,0.1222356966,Success,TextpicksSeenIncremental
2025-04-16T09:05:51.762000+00:00,Incremental,prod,101.494,PREFECT_USER,ANALYST_ROLE,COMPUTE_WH,Medium,0.1213147398,Success,TextpicksSeenIncremental
2025-04-16T08:50:48.298000+00:00,Incremental,prod,100.098,PREFECT_USER,ANALYST_ROLE,COMPUTE_WH,Medium,0.08627378379,Success,TextpicksSeenIncremental
2025-04-16T08:35:52.202000+00:00,Incremental,prod,151.877,PREFECT_USER,ANALYST_ROLE,COMPUTE_WH,Medium,0.1312364455,Success,TextpicksSeenIncremental
2025-04-16T08:29:04.275000+00:00,Incremental,prod,124.536,PREFECT_USER,ANALYST_ROLE,COMPUTE_WH,Medium,0.1070497854,Success,TextpicksSeenIncremental
2025-04-16T08:20:51.444000+00:00,Incremental,prod,138.726,PREFECT_USER,ANALYST_ROLE,COMPUTE_WH,Medium,0.1197617421,Success,TextpicksSeenIncremental
2025-04-16T08:05:57.975000+00:00,Incremental,prod,329.794,PREFECT_USER,ANALYST_ROLE,COMPUTE_WH,Medium,0.2856084333,Success,TextpicksSeenIncremental
2025-04-16T07:50:55.479000+00:00,Incremental,prod,99.123,PREFECT_USER,ANALYST_ROLE,COMPUTE_WH,Medium,0.1275525689,Success,TextpicksSeenIncremental
2025-04-16T07:35:56.310000+00:00,Incremental,prod,145.77,PREFECT_USER,ANALYST_ROLE,COMPUTE_WH,Medium,0.1877919316,Success,TextpicksSeenIncremental
2025-04-16T07:29:16.746000+00:00,Incremental,prod,123.064,PREFECT_USER,ANALYST_ROLE,COMPUTE_WH,Medium,0.1584494423,Success,TextpicksSeenIncremental
2025-04-16T07:20:52.608000+00:00,Incremental,prod,97.746,PREFECT_USER,ANALYST_ROLE,COMPUTE_WH,Medium,0.1256305312,Success,TextpicksSeenIncremental
2025-04-16T07:05:49.673000+00:00,Incremental,prod,100.625,PREFECT_USER,ANALYST_ROLE,COMPUTE_WH,Medium,0.129195376,Success,TextpicksSeenIncremental
2025-04-16T06:50:53.984000+00:00,Incremental,prod,93.61,PREFECT_USER,ANALYST_ROLE,COMPUTE_WH,Medium,0.1116594332,Success,TextpicksSeenIncremental
2025-04-16T06:35:48.443000+00:00,Incremental,prod,145.056,PREFECT_USER,ANALYST_ROLE,COMPUTE_WH,Medium,0.1739176028,Success,TextpicksSeenIncremental
2025-04-16T06:29:15.533000+00:00,Incremental,prod,122.245,PREFECT_USER,ANALYST_ROLE,COMPUTE_WH,Medium,0.1463040783,Success,TextpicksSeenIncremental
2025-04-16T06:20:48.917000+00:00,Incremental,prod,100.118,PREFECT_USER,ANALYST_ROLE,COMPUTE_WH,Medium,0.1197430382,Success,TextpicksSeenIncremental
2025-04-16T06:05:55.414000+00:00,Incremental,prod,95.633,PREFECT_USER,ANALYST_ROLE,COMPUTE_WH,Medium,0.114375804,Success,TextpicksSeenIncremental
2025-04-16T05:50:49.691000+00:00,Incremental,prod,100.106,PREFECT_USER,ANALYST_ROLE,COMPUTE_WH,Medium,0.1258068969,Success,TextpicksSeenIncremental
2025-04-16T05:35:47.515000+00:00,Incremental,prod,152.291,PREFECT_USER,ANALYST_ROLE,COMPUTE_WH,Medium,0.1920210532,Success,TextpicksSeenIncremental
2025-04-16T05:29:05.136000+00:00,Incremental,prod,124.038,PREFECT_USER,ANALYST_ROLE,COMPUTE_WH,Medium,0.155677237,Success,TextpicksSeenIncremental
2025-04-16T05:20:55.148000+00:00,Incremental,prod,101.289,PREFECT_USER,ANALYST_ROLE,COMPUTE_WH,Medium,0.1275328583,Success,TextpicksSeenIncremental
2025-04-16T05:05:54.870000+00:00,Incremental,prod,101.604,PREFECT_USER,ANALYST_ROLE,COMPUTE_WH,Medium,0.1277973563,Success,TextpicksSeenIncremental
2025-04-16T04:50:46.818000+00:00,Incremental,prod,108.583,PREFECT_USER,ANALYST_ROLE,COMPUTE_WH,Medium,0.137835625,Success,TextpicksSeenIncremental
2025-04-16T04:35:56.284000+00:00,Incremental,prod,148.624,PREFECT_USER,ANALYST_ROLE,COMPUTE_WH,Medium,0.1887890568,Success,TextpicksSeenIncremental
2025-04-16T04:29:10.278000+00:00,Incremental,prod,130.89,PREFECT_USER,ANALYST_ROLE,COMPUTE_WH,Medium,0.1660855213,Success,TextpicksSeenIncremental
2025-04-16T04:20:56.736000+00:00,Incremental,prod,100.964,PREFECT_USER,ANALYST_ROLE,COMPUTE_WH,Medium,0.1280196302,Success,TextpicksSeenIncremental
2025-04-16T04:06:00.249000+00:00,Incremental,prod,97.873,PREFECT_USER,ANALYST_ROLE,COMPUTE_WH,Medium,0.1241663203,Success,TextpicksSeenIncremental
2025-04-16T03:50:56.350000+00:00,Incremental,prod,95.886,PREFECT_USER,ANALYST_ROLE,COMPUTE_WH,Medium,0.1180011471,Success,TextpicksSeenIncremental
2025-04-16T03:35:50.932000+00:00,Incremental,prod,152.224,PREFECT_USER,ANALYST_ROLE,COMPUTE_WH,Medium,0.1877637802,Success,TextpicksSeenIncremental
2025-04-16T03:29:07.624000+00:00,Incremental,prod,126.525,PREFECT_USER,ANALYST_ROLE,COMPUTE_WH,Medium,0.1561430216,Success,TextpicksSeenIncremental
2025-04-16T03:20:58.327000+00:00,Incremental,prod,100.798,PREFECT_USER,ANALYST_ROLE,COMPUTE_WH,Medium,0.1239899271,Success,TextpicksSeenIncremental
2025-04-16T03:05:55.311000+00:00,Incremental,prod,100.074,PREFECT_USER,ANALYST_ROLE,COMPUTE_WH,Medium,0.122889766,Success,TextpicksSeenIncremental
2025-04-16T02:50:51.237000+00:00,Incremental,prod,100.338,PREFECT_USER,ANALYST_ROLE,COMPUTE_WH,Medium,0.1299785262,Success,TextpicksSeenIncremental
2025-04-16T02:35:53.118000+00:00,Incremental,prod,146.938,PREFECT_USER,ANALYST_ROLE,COMPUTE_WH,Medium,0.1906534232,Success,TextpicksSeenIncremental
2025-04-16T02:29:15.139000+00:00,Incremental,prod,125.134,PREFECT_USER,ANALYST_ROLE,COMPUTE_WH,Medium,0.1624157143,Success,TextpicksSeenIncremental
2025-04-16T02:20:53.470000+00:00,Incremental,prod,101.68,PREFECT_USER,ANALYST_ROLE,COMPUTE_WH,Medium,0.131450055,Success,TextpicksSeenIncremental
2025-04-16T02:05:56.204000+00:00,Incremental,prod,103.665,PREFECT_USER,ANALYST_ROLE,COMPUTE_WH,Medium,0.1344957774,Success,TextpicksSeenIncremental
2025-04-16T01:50:57.276000+00:00,Incremental,prod,102.991,PREFECT_USER,ANALYST_ROLE,COMPUTE_WH,Medium,0.1414976341,Success,TextpicksSeenIncremental
2025-04-16T01:35:55.555000+00:00,Incremental,prod,145.397,PREFECT_USER,ANALYST_ROLE,COMPUTE_WH,Medium,0.2002056255,Success,TextpicksSeenIncremental
2025-04-16T01:29:16.528000+00:00,Incremental,prod,123.17,PREFECT_USER,ANALYST_ROLE,COMPUTE_WH,Medium,0.1695604434,Success,TextpicksSeenIncremental
2025-04-16T01:20:50.408000+00:00,Incremental,prod,102.738,PREFECT_USER,ANALYST_ROLE,COMPUTE_WH,Medium,0.1413490451,Success,TextpicksSeenIncremental
2025-04-16T01:05:50.297000+00:00,Incremental,prod,100.94,PREFECT_USER,ANALYST_ROLE,COMPUTE_WH,Medium,0.1387154348,Success,TextpicksSeenIncremental
2025-04-16T00:50:49.446000+00:00,Incremental,prod,106.319,PREFECT_USER,ANALYST_ROLE,COMPUTE_WH,Medium,0.1280249913,Success,TextpicksSeenIncremental
2025-04-16T00:35:50.726000+00:00,Incremental,prod,147.559,PREFECT_USER,ANALYST_ROLE,COMPUTE_WH,Medium,0.1781541226,Success,TextpicksSeenIncremental
2025-04-16T00:29:18.108000+00:00,Incremental,prod,130.231,PREFECT_USER,ANALYST_ROLE,COMPUTE_WH,Medium,0.1570791378,Success,TextpicksSeenIncremental
2025-04-16T00:20:56.818000+00:00,Incremental,prod,103.506,PREFECT_USER,ANALYST_ROLE,COMPUTE_WH,Medium,0.1245022762,Success,TextpicksSeenIncremental
2025-04-16T00:05:55.591000+00:00,Incremental,prod,101.674,PREFECT_USER,ANALYST_ROLE,COMPUTE_WH,Medium,0.1225404965,Success,TextpicksSeenIncremental
2025-04-15T23:52:28.459000+00:00,Incremental,prod,97.144,PREFECT_USER,ANALYST_ROLE,COMPUTE_WH,Medium,0.09521209627,Success,TextpicksSeenIncremental
2025-04-15T23:35:52.248000+00:00,Incremental,prod,178.031,PREFECT_USER,ANALYST_ROLE,COMPUTE_WH,Medium,0.1755054718,Success,TextpicksSeenIncremental
2025-04-15T23:29:08.356000+00:00,Incremental,prod,107.554,PREFECT_USER,ANALYST_ROLE,COMPUTE_WH,Medium,0.1051327217,Success,TextpicksSeenIncremental
2025-04-15T23:20:54.340000+00:00,Incremental,prod,123.035,PREFECT_USER,ANALYST_ROLE,COMPUTE_WH,Medium,0.1210607771,Success,TextpicksSeenIncremental
2025-04-15T23:05:56.191000+00:00,Incremental,prod,100.208,PREFECT_USER,ANALYST_ROLE,COMPUTE_WH,Medium,0.09863411832,Success,TextpicksSeenIncremental
2025-04-15T22:50:57.175000+00:00,Incremental,prod,100.781,PREFECT_USER,ANALYST_ROLE,COMPUTE_WH,Medium,0.1213705106,Success,TextpicksSeenIncremental
2025-04-15T22:36:43.778000+00:00,Incremental,prod,181.224,PREFECT_USER,ANALYST_ROLE,COMPUTE_WH,Medium,0.2183800037,Success,TextpicksSeenIncremental
2025-04-15T22:30:17.830000+00:00,Incremental,prod,120.288,PREFECT_USER,ANALYST_ROLE,COMPUTE_WH,Medium,0.1447043456,Success,TextpicksSeenIncremental
2025-04-15T22:21:42.483000+00:00,Incremental,prod,102.601,PREFECT_USER,ANALYST_ROLE,COMPUTE_WH,Medium,0.1234841363,Success,TextpicksSeenIncremental
2025-04-15T22:05:53.612000+00:00,Incremental,prod,100.797,PREFECT_USER,ANALYST_ROLE,COMPUTE_WH,Medium,0.1212668047,Success,TextpicksSeenIncremental
2025-04-15T21:50:54.596000+00:00,Incremental,prod,104.23,PREFECT_USER,ANALYST_ROLE,COMPUTE_WH,Medium,0.1274265724,Success,TextpicksSeenIncremental
2025-04-15T21:35:59.329000+00:00,Incremental,prod,142.484,PREFECT_USER,ANALYST_ROLE,COMPUTE_WH,Medium,0.1746034925,Success,TextpicksSeenIncremental
2025-04-15T21:29:27.235000+00:00,Incremental,prod,117.496,PREFECT_USER,ANALYST_ROLE,COMPUTE_WH,Medium,0.1438920508,Success,TextpicksSeenIncremental
2025-04-15T21:20:58.355000+00:00,Incremental,prod,101.072,PREFECT_USER,ANALYST_ROLE,COMPUTE_WH,Medium,0.1234617555,Success,TextpicksSeenIncremental
2025-04-15T21:05:54.876000+00:00,Incremental,prod,102.203,PREFECT_USER,ANALYST_ROLE,COMPUTE_WH,Medium,0.1248208419,Success,TextpicksSeenIncremental
2025-04-15T20:51:01.256000+00:00,Incremental,prod,101.779,PREFECT_USER,ANALYST_ROLE,COMPUTE_WH,Medium,0.1320841245,Success,TextpicksSeenIncremental
2025-04-15T20:35:57.953000+00:00,Incremental,prod,149.643,PREFECT_USER,ANALYST_ROLE,COMPUTE_WH,Medium,0.1954411814,Success,TextpicksSeenIncremental
2025-04-15T20:29:15.978000+00:00,Incremental,prod,125.309,PREFECT_USER,ANALYST_ROLE,COMPUTE_WH,Medium,0.1634125444,Success,TextpicksSeenIncremental
2025-04-15T20:20:59.015000+00:00,Incremental,prod,97.697,PREFECT_USER,ANALYST_ROLE,COMPUTE_WH,Medium,0.1272783177,Success,TextpicksSeenIncremental
2025-04-15T20:05:56.928000+00:00,Incremental,prod,105.273,PREFECT_USER,ANALYST_ROLE,COMPUTE_WH,Medium,0.1372324836,Success,TextpicksSeenIncremental
2025-04-15T19:51:02.993000+00:00,Incremental,prod,99.745,PREFECT_USER,ANALYST_ROLE,COMPUTE_WH,Medium,0.1268736143,Success,TextpicksSeenIncremental
2025-04-15T19:35:56.253000+00:00,Incremental,prod,148.237,PREFECT_USER,ANALYST_ROLE,COMPUTE_WH,Medium,0.1888901378,Success,TextpicksSeenIncremental
2025-04-15T19:29:15.943000+00:00,Incremental,prod,134.71,PREFECT_USER,ANALYST_ROLE,COMPUTE_WH,Medium,0.1717100215,Success,TextpicksSeenIncremental
2025-04-15T19:21:02.026000+00:00,Incremental,prod,101.891,PREFECT_USER,ANALYST_ROLE,COMPUTE_WH,Medium,0.1297293719,Success,TextpicksSeenIncremental
2025-04-15T19:05:53.871000+00:00,Incremental,prod,101.261,PREFECT_USER,ANALYST_ROLE,COMPUTE_WH,Medium,0.1286609945,Success,TextpicksSeenIncremental
2025-04-15T18:50:57.366000+00:00,Incremental,prod,100.029,PREFECT_USER,ANALYST_ROLE,COMPUTE_WH,Medium,0.1299559251,Success,TextpicksSeenIncremental
2025-04-15T18:36:02.424000+00:00,Incremental,prod,146.152,PREFECT_USER,ANALYST_ROLE,COMPUTE_WH,Medium,0.1906547359,Success,TextpicksSeenIncremental
2025-04-15T18:29:16.447000+00:00,Incremental,prod,128.045,PREFECT_USER,ANALYST_ROLE,COMPUTE_WH,Medium,0.166998809,Success,TextpicksSeenIncremental
2025-04-15T18:21:03.310000+00:00,Incremental,prod,101.372,PREFECT_USER,ANALYST_ROLE,COMPUTE_WH,Medium,0.1320196648,Success,TextpicksSeenIncremental
2025-04-15T18:05:58.892000+00:00,Incremental,prod,101.359,PREFECT_USER,ANALYST_ROLE,COMPUTE_WH,Medium,0.131079793,Success,TextpicksSeenIncremental
2025-04-15T17:51:03.238000+00:00,Incremental,prod,99.581,PREFECT_USER,ANALYST_ROLE,COMPUTE_WH,Medium,0.132150248,Success,TextpicksSeenIncremental
2025-04-15T17:35:56.612000+00:00,Incremental,prod,147.434,PREFECT_USER,ANALYST_ROLE,COMPUTE_WH,Medium,0.1958240486,Success,TextpicksSeenIncremental
2025-04-15T17:29:11.362000+00:00,Incremental,prod,123.008,PREFECT_USER,ANALYST_ROLE,COMPUTE_WH,Medium,0.1631060176,Success,TextpicksSeenIncremental
2025-04-15T17:21:13.190000+00:00,Incremental,prod,95.944,PREFECT_USER,ANALYST_ROLE,COMPUTE_WH,Medium,0.1270183876,Success,TextpicksSeenIncremental
2025-04-15T17:05:54.033000+00:00,Incremental,prod,99.402,PREFECT_USER,ANALYST_ROLE,COMPUTE_WH,Medium,0.1316322206,Success,TextpicksSeenIncremental
2025-04-15T16:50:59.174000+00:00,Incremental,prod,105.744,PREFECT_USER,ANALYST_ROLE,COMPUTE_WH,Medium,0.1396526464,Success,TextpicksSeenIncremental
2025-04-15T16:35:54.445000+00:00,Incremental,prod,149.308,PREFECT_USER,ANALYST_ROLE,COMPUTE_WH,Medium,0.1978517154,Success,TextpicksSeenIncremental
2025-04-15T16:29:17.556000+00:00,Incremental,prod,124.287,PREFECT_USER,ANALYST_ROLE,COMPUTE_WH,Medium,0.1645205753,Success,TextpicksSeenIncremental
2025-04-15T16:21:03.590000+00:00,Incremental,prod,86.249,PREFECT_USER,ANALYST_ROLE,COMPUTE_WH,Medium,0.1141277559,Success,TextpicksSeenIncremental
2025-04-15T16:06:08.694000+00:00,Incremental,prod,99.973,PREFECT_USER,ANALYST_ROLE,COMPUTE_WH,Medium,0.1322956426,Success,TextpicksSeenIncremental
2025-04-15T15:51:01.991000+00:00,Incremental,prod,98.104,PREFECT_USER,ANALYST_ROLE,COMPUTE_WH,Medium,0.1203792547,Success,TextpicksSeenIncremental
2025-04-15T15:35:55.969000+00:00,Incremental,prod,147.211,PREFECT_USER,ANALYST_ROLE,COMPUTE_WH,Medium,0.1810075397,Success,TextpicksSeenIncremental
2025-04-15T15:29:10.115000+00:00,Incremental,prod,127.635,PREFECT_USER,ANALYST_ROLE,COMPUTE_WH,Medium,0.1569370329,Success,TextpicksSeenIncremental
2025-04-15T15:20:59.955000+00:00,Incremental,prod,102.652,PREFECT_USER,ANALYST_ROLE,COMPUTE_WH,Medium,0.1257411215,Success,TextpicksSeenIncremental
2025-04-15T15:05:56.815000+00:00,Incremental,prod,98.683,PREFECT_USER,ANALYST_ROLE,COMPUTE_WH,Medium,0.1211452357,Success,TextpicksSeenIncremental
2025-04-15T14:50:57.507000+00:00,Incremental,prod,100.777,PREFECT_USER,ANALYST_ROLE,COMPUTE_WH,Medium,0.1242587784,Success,TextpicksSeenIncremental
2025-04-15T14:35:53.357000+00:00,Incremental,prod,151.047,PREFECT_USER,ANALYST_ROLE,COMPUTE_WH,Medium,0.1869670345,Success,TextpicksSeenIncremental
2025-04-15T14:29:20.677000+00:00,Incremental,prod,123.52,PREFECT_USER,ANALYST_ROLE,COMPUTE_WH,Medium,0.152579086,Success,TextpicksSeenIncremental
2025-04-15T14:20:51.896000+00:00,Incremental,prod,100.967,PREFECT_USER,ANALYST_ROLE,COMPUTE_WH,Medium,0.1247097831,Success,TextpicksSeenIncremental
2025-04-15T14:05:56.445000+00:00,Incremental,prod,100.027,PREFECT_USER,ANALYST_ROLE,COMPUTE_WH,Medium,0.1232544792,Success,TextpicksSeenIncremental
2025-04-15T13:50:55.718000+00:00,Incremental,prod,101.134,PREFECT_USER,ANALYST_ROLE,COMPUTE_WH,Medium,0.131631602,Success,TextpicksSeenIncremental
2025-04-15T13:36:01.723000+00:00,Incremental,prod,151.128,PREFECT_USER,ANALYST_ROLE,COMPUTE_WH,Medium,0.1972143907,Success,TextpicksSeenIncremental
2025-04-15T13:29:17.602000+00:00,Incremental,prod,130.021,PREFECT_USER,ANALYST_ROLE,COMPUTE_WH,Medium,0.1694927111,Success,TextpicksSeenIncremental
2025-04-15T13:20:57.614000+00:00,Incremental,prod,85.751,PREFECT_USER,ANALYST_ROLE,COMPUTE_WH,Medium,0.1114160863,Success,TextpicksSeenIncremental
2025-04-15T13:05:51.178000+00:00,Incremental,prod,99.415,PREFECT_USER,ANALYST_ROLE,COMPUTE_WH,Medium,0.1292879053,Success,TextpicksSeenIncremental
2025-04-15T12:50:54.213000+00:00,Incremental,prod,97.104,PREFECT_USER,ANALYST_ROLE,COMPUTE_WH,Medium,0.118591243,Success,TextpicksSeenIncremental
2025-04-15T12:35:57.060000+00:00,Incremental,prod,148.35,PREFECT_USER,ANALYST_ROLE,COMPUTE_WH,Medium,0.1815623023,Success,TextpicksSeenIncremental
2025-04-15T12:29:14.473000+00:00,Incremental,prod,127.199,PREFECT_USER,ANALYST_ROLE,COMPUTE_WH,Medium,0.1556137116,Success,TextpicksSeenIncremental
2025-04-15T12:20:59.613000+00:00,Incremental,prod,101.286,PREFECT_USER,ANALYST_ROLE,COMPUTE_WH,Medium,0.1237065876,Success,TextpicksSeenIncremental
2025-04-15T12:05:54.210000+00:00,Incremental,prod,99.964,PREFECT_USER,ANALYST_ROLE,COMPUTE_WH,Medium,0.1221974961,Success,TextpicksSeenIncremental
2025-04-15T11:50:51.588000+00:00,Incremental,prod,97.664,PREFECT_USER,ANALYST_ROLE,COMPUTE_WH,Medium,0.1239000988,Success,TextpicksSeenIncremental
2025-04-15T11:35:55.079000+00:00,Incremental,prod,151.924,PREFECT_USER,ANALYST_ROLE,COMPUTE_WH,Medium,0.1935918853,Success,TextpicksSeenIncremental
2025-04-15T11:29:08.565000+00:00,Incremental,prod,129.483,PREFECT_USER,ANALYST_ROLE,COMPUTE_WH,Medium,0.1649509193,Success,TextpicksSeenIncremental
2025-04-15T11:21:01.216000+00:00,Incremental,prod,95.694,PREFECT_USER,ANALYST_ROLE,COMPUTE_WH,Medium,0.1217864084,Success,TextpicksSeenIncremental
2025-04-15T11:05:57.850000+00:00,Incremental,prod,100.709,PREFECT_USER,ANALYST_ROLE,COMPUTE_WH,Medium,0.127965953,Success,TextpicksSeenIncremental
2025-04-15T10:50:56.656000+00:00,Incremental,prod,99.549,PREFECT_USER,ANALYST_ROLE,COMPUTE_WH,Medium,0.1387204331,Success,TextpicksSeenIncremental
2025-04-15T10:35:54.515000+00:00,Incremental,prod,147.319,PREFECT_USER,ANALYST_ROLE,COMPUTE_WH,Medium,0.2057075124,Success,TextpicksSeenIncremental
2025-04-15T10:29:08.015000+00:00,Incremental,prod,128.19,PREFECT_USER,ANALYST_ROLE,COMPUTE_WH,Medium,0.1783185061,Success,TextpicksSeenIncremental
2025-04-15T10:21:36.938000+00:00,Incremental,prod,96.651,PREFECT_USER,ANALYST_ROLE,COMPUTE_WH,Medium,0.1346609185,Success,TextpicksSeenIncremental
2025-04-15T10:05:56.580000+00:00,Incremental,prod,100.696,PREFECT_USER,ANALYST_ROLE,COMPUTE_WH,Medium,0.1402618278,Success,TextpicksSeenIncremental
2025-04-15T09:50:47.508000+00:00,Incremental,prod,98.899,PREFECT_USER,ANALYST_ROLE,COMPUTE_WH,Medium,0.1214648552,Success,TextpicksSeenIncremental
